"Land";"Saarland"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Einpendler Kreise"
"Arbeitsort";"Regionalschlüssel";"Wohnort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Saarpfalz-Kreis";"10045";"Pirmasens, kreisfreie Stadt";"07317";"380";"250";"130";"320";"60";"20"
"Saarpfalz-Kreis";"10045";"Worms, kreisfreie Stadt";"07319";"20";"10";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Zweibrücken, kreisfreie Stadt";"07320";"2730";"1460";"1270";"2450";"280";"110"
"Saarpfalz-Kreis";"10045";"Alzey-Worms";"07331";"30";"20";"10";"20";"10";"0"
"Saarpfalz-Kreis";"10045";"Bad Dürkheim";"07332";"50";"40";"20";"50";"10";"0"
"Saarpfalz-Kreis";"10045";"Donnersbergkreis";"07333";"80";"50";"30";"70";"10";"0"
"Saarpfalz-Kreis";"10045";"Germersheim";"07334";"20";"10";"10";"10";"10";"0"
"Saarpfalz-Kreis";"10045";"Kaiserslautern";"07335";"1770";"1100";"670";"1660";"110";"90"
"Saarpfalz-Kreis";"10045";"Kusel";"07336";"3900";"2490";"1420";"3750";"160";"150"
"Saarpfalz-Kreis";"10045";"Südliche Weinstraße";"07337";"30";"20";"10";"30";"0";"0"
"Saarpfalz-Kreis";"10045";"Rhein-Pfalz-Kreis";"07338";"40";"30";"10";"40";"0";"0"
"Saarpfalz-Kreis";"10045";"Mainz-Bingen";"07339";"30";"20";"10";"30";"10";"0"
"Saarpfalz-Kreis";"10045";"Südwestpfalz";"07340";"2400";"1350";"1060";"2310";"100";"80"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"081xx";"40";"30";"10";"30";"10";"0"
"Saarpfalz-Kreis";"10045";"Stuttgart, Landeshauptstadt";"08111";"20";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Ludwigsburg";"08118";"20";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Rems-Murr-Kreis";"08119";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"082xx";"30";"20";"10";"20";"10";"0"
"Saarpfalz-Kreis";"10045";"Karlsruhe, Stadt";"08212";"30";"20";"0";"20";"10";"0"
"Saarpfalz-Kreis";"10045";"Karlsruhe";"08215";"50";"40";"20";"40";"10";"0"
"Saarpfalz-Kreis";"10045";"Heidelberg, Stadt";"08221";"10";"10";"10";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Mannheim, Universitätsstadt";"08222";"50";"40";"20";"40";"20";"0"
"Saarpfalz-Kreis";"10045";"Rhein-Neckar-Kreis";"08226";"80";"70";"10";"60";"20";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"083xx";"40";"30";"10";"30";"10";"0"
"Saarpfalz-Kreis";"10045";"Breisgau-Hochschwarzwald";"08315";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Ortenaukreis";"08317";"20";"20";"0";"10";"10";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"091xx";"50";"40";"10";"30";"20";"0"
"Saarpfalz-Kreis";"10045";"München, Landeshauptstadt";"09162";"120";"110";"10";"30";"90";"0"
"Saarpfalz-Kreis";"10045";"Dachau";"09174";"20";"20";"0";"10";"20";"0"
"Saarpfalz-Kreis";"10045";"München";"09184";"20";"10";"0";"0";"10";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"095xx";"40";"20";"20";"30";"10";"0"
"Saarpfalz-Kreis";"10045";"Ansbach, Stadt";"09561";"20";"10";"10";"10";"20";"0"
"Saarpfalz-Kreis";"10045";"Fürth, Stadt";"09563";"10";"10";"10";"10";"10";"0"
"Saarpfalz-Kreis";"10045";"Nürnberg, Stadt";"09564";"70";"50";"20";"40";"30";"0"
"Saarpfalz-Kreis";"10045";"Regionalverband Saarbrücken";"10041";"9420";"6010";"3410";"8070";"1360";"360"
"Saarpfalz-Kreis";"10045";"Merzig-Wadern";"10042";"330";"220";"110";"310";"20";"20"
"Saarpfalz-Kreis";"10045";"Neunkirchen";"10043";"7610";"4460";"3140";"6750";"850";"320"
"Saarpfalz-Kreis";"10045";"Saarlouis";"10044";"1550";"1050";"500";"1430";"120";"60"
"Saarpfalz-Kreis";"10045";"St Wendel";"10046";"1410";"950";"460";"1350";"60";"60"
"Saarpfalz-Kreis";"10045";"Berlin, Stadt";"11000";"140";"120";"20";"100";"50";"0"
"Saarpfalz-Kreis";"10045";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"20";"10";"30";"10";"0"
"Saarpfalz-Kreis";"10045";"Leipzig, Stadt";"14713";"10";"10";"0";"10";"0";"0"
"Saarpfalz-Kreis";"10045";"Tschechien";"CZ";"10";"10";"0";"0";"10";"0"
"Saarpfalz-Kreis";"10045";"Frankreich";"F";"2100";"1510";"590";"520";"1580";"10"
"Saarpfalz-Kreis";"10045";"Polen";"PL";"20";"20";"0";"0";"20";"0"
"St Wendel";"10046";"Einpendler insgesamt";"0";"10880";"6240";"4640";"9980";"900";"450"
"St Wendel";"10046";"Übrige Kreise (Regierungsbezirk)";"053xx";"20";"10";"10";"20";"0";"0"
"St Wendel";"10046";"Rhein-Sieg-Kreis";"05382";"20";"10";"10";"20";"0";"0"
"St Wendel";"10046";"Übrige Kreise (Regierungsbezirk)";"059xx";"10";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Siegen-Wittgenstein";"05970";"10";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Übrige Kreise (Regierungsbezirk)";"070xx";"70";"50";"10";"60";"0";"0"
"St Wendel";"10046";"Bad Kreuznach";"07133";"30";"20";"10";"30";"0";"0"
"St Wendel";"10046";"Birkenfeld";"07134";"1400";"790";"620";"1300";"110";"50"
"St Wendel";"10046";"Mayen-Koblenz";"07137";"20";"10";"0";"20";"0";"0"
"St Wendel";"10046";"Rhein-Hunsrück-Kreis";"07140";"20";"10";"10";"20";"0";"0"
"St Wendel";"10046";"Trier, kreisfreie Stadt";"07211";"60";"30";"30";"60";"0";"0"
"St Wendel";"10046";"Bernkastel-Wittlich";"07231";"110";"60";"50";"100";"10";"10"
"St Wendel";"10046";"Eifelkreis Bitburg-Prüm";"07232";"20";"20";"0";"20";"0";"0"
"St Wendel";"10046";"Trier-Saarburg";"07235";"600";"310";"290";"550";"50";"20"
"St Wendel";"10046";"Kaiserslautern, kreisfreie Stadt";"07312";"50";"30";"20";"40";"10";"0"
"St Wendel";"10046";"Mainz, kreisfreie Stadt";"07315";"10";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Pirmasens, kreisfreie Stadt";"07317";"20";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Zweibrücken, kreisfreie Stadt";"07320";"50";"30";"20";"50";"0";"0"
"St Wendel";"10046";"Donnersbergkreis";"07333";"10";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Kaiserslautern";"07335";"150";"100";"50";"140";"10";"0"
"St Wendel";"10046";"Kusel";"07336";"900";"550";"350";"870";"30";"40"
"St Wendel";"10046";"Mainz-Bingen";"07339";"10";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Südwestpfalz";"07340";"70";"50";"20";"60";"10";"0"
"St Wendel";"10046";"Übrige Kreise (Regierungsbezirk)";"081xx";"20";"20";"10";"20";"10";"0"
"St Wendel";"10046";"Ludwigsburg";"08118";"10";"10";"10";"10";"10";"0"
"St Wendel";"10046";"Übrige Kreise (Regierungsbezirk)";"082xx";"20";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Mannheim, Universitätsstadt";"08222";"10";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Rhein-Neckar-Kreis";"08226";"20";"10";"0";"20";"0";"0"
"St Wendel";"10046";"Übrige Kreise (Regierungsbezirk)";"091xx";"10";"10";"0";"0";"10";"0"
"St Wendel";"10046";"München, Landeshauptstadt";"09162";"10";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Übrige Kreise (Regierungsbezirk)";"092xx";"0";"0";"0";"0";"0";"0"
"St Wendel";"10046";"Passau";"09275";"20";"20";"0";"0";"20";"0"
"St Wendel";"10046";"Regionalverband Saarbrücken";"10041";"1060";"650";"420";"940";"120";"40"
"St Wendel";"10046";"Merzig-Wadern";"10042";"1020";"510";"510";"960";"50";"30"
"St Wendel";"10046";"Neunkirchen";"10043";"2870";"1520";"1350";"2630";"240";"170"
"St Wendel";"10046";"Saarlouis";"10044";"1210";"670";"550";"1170";"50";"50"
"St Wendel";"10046";"Saarpfalz-Kreis";"10045";"490";"290";"200";"440";"50";"20"
"St Wendel";"10046";"Berlin, Stadt";"11000";"20";"20";"10";"20";"0";"0"
"St Wendel";"10046";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"20";"0";"20";"0";"0"
"St Wendel";"10046";"Chemnitz, Stadt";"14511";"10";"10";"0";"0";"10";"0"
"St Wendel";"10046";"Übrige Kreise (Regierungsbezirk)";"160xx";"20";"10";"0";"20";"0";"0"
"St Wendel";"10046";"Ilm-Kreis";"16070";"10";"10";"0";"10";"0";"0"
"St Wendel";"10046";"Frankreich";"F";"60";"50";"10";"30";"40";"0"
"St Wendel";"10046";"Polen";"PL";"10";"10";"0";"0";"10";"0"
""
"Exportdatum: ";"15072024";"23:7:35"
"© Statistik der Bundesagentur für Arbeit"
"Die Produkte unterliegen dem Urheberrecht (siehe Impressum: https://statistikarbeitsagenturde/DE/Home/Service/Impressum/impressum_nodehtml) Daten und Tabellen dürfen uneingeschränkt verwendet werden Informationen dürfen (auch auszugsweise) gespeichert und mit Quellenangabe weitergegeben, vervielfältigt und verbreitet werden Die Inhalte dürfen nicht verändert oder verfälscht werden Eigene Berechnungen sind erlaubt, jedoch als solche kenntlich zu machen Im Fall einer Veröffentlichung im Internet soll dies mit einer Verlinkung auf die Homepage der Statistik der Bundesagentur für Arbeit (https://statistikarbeitsagenturde/) erfolgen"
