"Land";"Thüringen"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Einpendler Kreise"
"Arbeitsort";"Regionalschlüssel";"Wohnort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Weimar, Stadt";"16055";"Kyffhäuserkreis";"16065";"160";"70";"90";"150";"10";"10"
"Weimar, Stadt";"16055";"Schmalkalden-Meiningen";"16066";"80";"30";"50";"70";"10";"0"
"Weimar, Stadt";"16055";"Gotha";"16067";"230";"110";"120";"230";"10";"10"
"Weimar, Stadt";"16055";"Sömmerda";"16068";"800";"330";"470";"760";"40";"30"
"Weimar, Stadt";"16055";"Hildburghausen";"16069";"30";"10";"20";"30";"0";"0"
"Weimar, Stadt";"16055";"Ilm-Kreis";"16070";"250";"110";"150";"240";"10";"10"
"Weimar, Stadt";"16055";"Weimarer Land";"16071";"5340";"2090";"3240";"5180";"160";"200"
"Weimar, Stadt";"16055";"Sonneberg";"16072";"20";"10";"10";"20";"0";"0"
"Weimar, Stadt";"16055";"Saalfeld-Rudolstadt";"16073";"210";"100";"120";"200";"10";"10"
"Weimar, Stadt";"16055";"Saale-Holzland-Kreis";"16074";"350";"140";"200";"330";"10";"10"
"Weimar, Stadt";"16055";"Saale-Orla-Kreis";"16075";"180";"100";"70";"140";"40";"0"
"Weimar, Stadt";"16055";"Greiz";"16076";"50";"20";"30";"50";"10";"0"
"Weimar, Stadt";"16055";"Altenburger Land";"16077";"20";"20";"10";"20";"0";"0"
"Weimar, Stadt";"16055";"Bulgarien";"BG";"20";"20";"0";"0";"20";"0"
"Weimar, Stadt";"16055";"Tschechien";"CZ";"20";"20";"0";"0";"20";"0"
"Weimar, Stadt";"16055";"Ungarn";"H";"20";"20";"0";"0";"20";"0"
"Weimar, Stadt";"16055";"Polen";"PL";"140";"140";"0";"0";"140";"0"
"Weimar, Stadt";"16055";"Rumänien";"RO";"10";"10";"0";"0";"10";"0"
"Eichsfeld";"16061";"Einpendler insgesamt";"0";"8970";"6260";"2710";"7200";"1760";"220"
"Eichsfeld";"16061";"Hamburg, Freie und Hansestadt";"02000";"30";"30";"10";"10";"20";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"031xx";"20";"20";"0";"10";"0";"0"
"Eichsfeld";"16061";"Braunschweig, Stadt";"03101";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Salzgitter, Stadt";"03102";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Goslar";"03153";"30";"20";"10";"30";"10";"0"
"Eichsfeld";"16061";"Northeim";"03155";"90";"70";"20";"80";"10";"0"
"Eichsfeld";"16061";"Göttingen";"03159";"1210";"770";"440";"1110";"110";"30"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Region Hannover";"03241";"30";"20";"10";"20";"10";"0"
"Eichsfeld";"16061";"Diepholz";"03251";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"033xx";"30";"30";"0";"10";"20";"0"
"Eichsfeld";"16061";"Osterholz";"03356";"10";"10";"0";"10";"10";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"034xx";"40";"30";"10";"20";"30";"0"
"Eichsfeld";"16061";"Emsland";"03454";"10";"10";"0";"0";"10";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Eichsfeld";"16061";"Bremen, Stadt";"04011";"230";"210";"20";"60";"170";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"057xx";"20";"20";"0";"20";"10";"0"
"Eichsfeld";"16061";"Gütersloh";"05754";"10";"10";"0";"0";"10";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"064xx";"60";"50";"10";"30";"30";"0"
"Eichsfeld";"16061";"Frankfurt am Main, Stadt";"06412";"20";"20";"0";"10";"10";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"066xx";"10";"10";"10";"10";"0";"0"
"Eichsfeld";"16061";"Kassel, documenta-Stadt";"06611";"60";"40";"20";"40";"20";"0"
"Eichsfeld";"16061";"Hersfeld-Rotenburg";"06632";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Kassel";"06633";"60";"40";"20";"50";"10";"0"
"Eichsfeld";"16061";"Schwalm-Eder-Kreis";"06634";"40";"30";"10";"20";"20";"0"
"Eichsfeld";"16061";"Werra-Meißner-Kreis";"06636";"520";"340";"190";"480";"50";"20"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"081xx";"30";"30";"10";"20";"10";"0"
"Eichsfeld";"16061";"Böblingen";"08115";"20";"20";"0";"0";"20";"0"
"Eichsfeld";"16061";"Ludwigsburg";"08118";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Heilbronn";"08125";"10";"10";"10";"10";"10";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"082xx";"20";"10";"0";"10";"10";"0"
"Eichsfeld";"16061";"Freudenstadt";"08237";"10";"0";"10";"10";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"091xx";"40";"30";"10";"20";"20";"0"
"Eichsfeld";"16061";"München, Landeshauptstadt";"09162";"20";"10";"10";"10";"10";"0"
"Eichsfeld";"16061";"Berlin, Stadt";"11000";"60";"50";"10";"40";"20";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"140xx";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Erzgebirgskreis";"14521";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Mittelsachsen";"14522";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Zwickau";"14524";"20";"20";"0";"10";"0";"0"
"Eichsfeld";"16061";"Dresden, Stadt";"14612";"30";"30";"0";"30";"0";"0"
"Eichsfeld";"16061";"Bautzen";"14625";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Görlitz";"14626";"10";"10";"0";"10";"10";"0"
"Eichsfeld";"16061";"Sächsische Schweiz-Osterzgebirge";"14628";"20";"20";"0";"10";"0";"0"
"Eichsfeld";"16061";"Leipzig, Stadt";"14713";"40";"30";"0";"30";"0";"0"
"Eichsfeld";"16061";"Leipzig";"14729";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Nordsachsen";"14730";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"150xx";"50";"40";"10";"50";"0";"0"
"Eichsfeld";"16061";"Halle (Saale), Stadt";"15002";"50";"40";"10";"50";"10";"0"
"Eichsfeld";"16061";"Burgenlandkreis";"15084";"50";"50";"0";"30";"20";"0"
"Eichsfeld";"16061";"Harz";"15085";"30";"20";"10";"30";"0";"0"
"Eichsfeld";"16061";"Mansfeld-Südharz";"15087";"90";"70";"20";"90";"0";"0"
"Eichsfeld";"16061";"Saalekreis";"15088";"20";"20";"0";"20";"0";"0"
"Eichsfeld";"16061";"Salzlandkreis";"15089";"20";"20";"10";"20";"0";"0"
"Eichsfeld";"16061";"Wittenberg";"15091";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Übrige Kreise (Regierungsbezirk)";"160xx";"30";"30";"0";"30";"0";"0"
"Eichsfeld";"16061";"Erfurt, Stadt";"16051";"230";"100";"130";"190";"40";"20"
"Eichsfeld";"16061";"Jena, Stadt";"16053";"20";"10";"0";"20";"0";"0"
"Eichsfeld";"16061";"Weimar, Stadt";"16055";"40";"20";"20";"20";"10";"0"
"Eichsfeld";"16061";"Nordhausen";"16062";"1470";"930";"550";"1420";"60";"40"
"Eichsfeld";"16061";"Wartburgkreis";"16063";"130";"80";"50";"130";"0";"0"
"Eichsfeld";"16061";"Unstrut-Hainich-Kreis";"16064";"1910";"1170";"750";"1840";"70";"70"
"Eichsfeld";"16061";"Kyffhäuserkreis";"16065";"340";"240";"100";"330";"10";"10"
"Eichsfeld";"16061";"Schmalkalden-Meiningen";"16066";"20";"10";"10";"10";"0";"0"
"Eichsfeld";"16061";"Gotha";"16067";"90";"40";"50";"90";"10";"0"
"Eichsfeld";"16061";"Sömmerda";"16068";"60";"40";"20";"50";"0";"0"
"Eichsfeld";"16061";"Ilm-Kreis";"16070";"50";"30";"20";"40";"0";"0"
"Eichsfeld";"16061";"Weimarer Land";"16071";"20";"10";"10";"20";"0";"0"
"Eichsfeld";"16061";"Saalfeld-Rudolstadt";"16073";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Altenburger Land";"16077";"10";"10";"0";"10";"0";"0"
"Eichsfeld";"16061";"Bulgarien";"BG";"40";"40";"0";"0";"40";"0"
"Eichsfeld";"16061";"Tschechien";"CZ";"40";"40";"0";"0";"40";"0"
"Eichsfeld";"16061";"Ungarn";"H";"10";"10";"0";"0";"10";"0"
"Eichsfeld";"16061";"Polen";"PL";"490";"480";"10";"0";"490";"0"
"Eichsfeld";"16061";"Rumänien";"RO";"30";"30";"0";"0";"30";"0"
"Eichsfeld";"16061";"Slowakei";"SK";"70";"70";"0";"0";"70";"0"
"Nordhausen";"16062";"Einpendler insgesamt";"0";"7240";"4530";"2710";"6610";"630";"290"
"Nordhausen";"16062";"Hamburg, Freie und Hansestadt";"02000";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"031xx";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Braunschweig, Stadt";"03101";"20";"10";"10";"10";"0";"0"
"Nordhausen";"16062";"Salzgitter, Stadt";"03102";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Goslar";"03153";"70";"50";"20";"60";"10";"10"
"Nordhausen";"16062";"Northeim";"03155";"40";"30";"10";"40";"0";"0"
"Nordhausen";"16062";"Göttingen";"03159";"790";"480";"310";"740";"50";"30"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"032xx";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Region Hannover";"03241";"20";"10";"10";"10";"10";"0"
"Nordhausen";"16062";"Diepholz";"03251";"10";"10";"10";"10";"0";"0"
"Nordhausen";"16062";"Hildesheim";"03254";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"034xx";"20";"20";"10";"10";"10";"0"
"Nordhausen";"16062";"Delmenhorst, Stadt";"03401";"20";"10";"10";"10";"10";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Nordhausen";"16062";"Bremen, Stadt";"04011";"50";"30";"20";"30";"30";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"051xx";"40";"30";"10";"30";"10";"0"
"Nordhausen";"16062";"Duisburg, Stadt";"05112";"30";"20";"10";"20";"10";"0"
"Nordhausen";"16062";"Krefeld, Stadt";"05114";"10";"10";"0";"10";"10";"0"
"Nordhausen";"16062";"Wesel";"05170";"20";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"066xx";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Kassel, documenta-Stadt";"06611";"10";"10";"10";"10";"10";"0"
"Nordhausen";"16062";"Kassel";"06633";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"070xx";"30";"20";"10";"20";"0";"0"
"Nordhausen";"16062";"Germersheim";"07334";"50";"20";"30";"20";"30";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"082xx";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Karlsruhe";"08215";"10";"10";"0";"0";"10";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"091xx";"40";"20";"20";"30";"10";"0"
"Nordhausen";"16062";"Neuburg-Schrobenhausen";"09185";"150";"60";"90";"110";"40";"10"
"Nordhausen";"16062";"Berlin, Stadt";"11000";"60";"50";"10";"40";"20";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"130xx";"20";"20";"0";"20";"0";"0"
"Nordhausen";"16062";"Rostock, Hanse- und Universitätsstadt";"13003";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"140xx";"30";"30";"0";"30";"0";"0"
"Nordhausen";"16062";"Erzgebirgskreis";"14521";"20";"10";"0";"20";"0";"0"
"Nordhausen";"16062";"Mittelsachsen";"14522";"20";"20";"0";"20";"0";"0"
"Nordhausen";"16062";"Zwickau";"14524";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Dresden, Stadt";"14612";"20";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Meißen";"14627";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Leipzig, Stadt";"14713";"60";"40";"20";"50";"10";"0"
"Nordhausen";"16062";"Leipzig";"14729";"20";"20";"0";"20";"0";"0"
"Nordhausen";"16062";"Nordsachsen";"14730";"20";"10";"0";"20";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"150xx";"30";"30";"10";"30";"10";"0"
"Nordhausen";"16062";"Halle (Saale), Stadt";"15002";"110";"90";"20";"90";"10";"0"
"Nordhausen";"16062";"Börde";"15083";"20";"20";"0";"20";"0";"0"
"Nordhausen";"16062";"Burgenlandkreis";"15084";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Harz";"15085";"210";"120";"90";"200";"0";"10"
"Nordhausen";"16062";"Mansfeld-Südharz";"15087";"1250";"730";"520";"1220";"40";"40"
"Nordhausen";"16062";"Saalekreis";"15088";"40";"30";"20";"40";"0";"0"
"Nordhausen";"16062";"Salzlandkreis";"15089";"20";"20";"10";"20";"0";"0"
"Nordhausen";"16062";"Übrige Kreise (Regierungsbezirk)";"160xx";"30";"30";"0";"30";"0";"0"
"Nordhausen";"16062";"Erfurt, Stadt";"16051";"160";"110";"60";"150";"10";"10"
"Nordhausen";"16062";"Gera, Stadt";"16052";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Jena, Stadt";"16053";"20";"10";"10";"10";"0";"0"
"Nordhausen";"16062";"Weimar, Stadt";"16055";"30";"10";"10";"20";"10";"0"
"Nordhausen";"16062";"Eichsfeld";"16061";"1100";"650";"450";"1080";"20";"60"
"Nordhausen";"16062";"Wartburgkreis";"16063";"20";"10";"10";"20";"0";"0"
"Nordhausen";"16062";"Unstrut-Hainich-Kreis";"16064";"200";"120";"70";"190";"10";"10"
"Nordhausen";"16062";"Kyffhäuserkreis";"16065";"1570";"940";"630";"1500";"70";"70"
"Nordhausen";"16062";"Schmalkalden-Meiningen";"16066";"10";"10";"0";"10";"0";"0"
"Nordhausen";"16062";"Gotha";"16067";"40";"20";"10";"30";"0";"0"
"Nordhausen";"16062";"Sömmerda";"16068";"90";"60";"30";"80";"0";"10"
"Nordhausen";"16062";"Ilm-Kreis";"16070";"30";"20";"10";"20";"0";"0"
"Nordhausen";"16062";"Weimarer Land";"16071";"30";"20";"10";"20";"0";"0"
"Nordhausen";"16062";"Saalfeld-Rudolstadt";"16073";"30";"20";"10";"30";"0";"0"
"Nordhausen";"16062";"Saale-Holzland-Kreis";"16074";"60";"30";"30";"60";"0";"0"
"Nordhausen";"16062";"Polen";"PL";"60";"50";"0";"0";"50";"0"
"Wartburgkreis";"16063";"Einpendler insgesamt";"0";"14990";"9620";"5370";"13690";"1310";"430"
"Wartburgkreis";"16063";"Hamburg, Freie und Hansestadt";"02000";"20";"20";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"031xx";"40";"30";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Braunschweig, Stadt";"03101";"10";"10";"10";"10";"0";"0"
"Wartburgkreis";"16063";"Göttingen";"03159";"30";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"034xx";"20";"20";"10";"20";"10";"0"
"Wartburgkreis";"16063";"Emsland";"03454";"10";"10";"0";"0";"10";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"053xx";"30";"30";"0";"20";"10";"0"
"Wartburgkreis";"16063";"Städteregion Aachen";"05334";"10";"10";"0";"10";"10";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"057xx";"20";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Paderborn";"05774";"40";"40";"10";"40";"10";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"064xx";"40";"30";"20";"30";"10";"0"
"Wartburgkreis";"16063";"Frankfurt am Main, Stadt";"06412";"10";"10";"10";"10";"10";"0"
"Wartburgkreis";"16063";"Main-Kinzig-Kreis";"06435";"40";"30";"10";"30";"10";"0"
"Wartburgkreis";"16063";"Wetteraukreis";"06440";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"065xx";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Gießen";"06531";"20";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Marburg-Biedenkopf";"06534";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Vogelsbergkreis";"06535";"30";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Kassel, documenta-Stadt";"06611";"40";"20";"20";"30";"10";"0"
"Wartburgkreis";"16063";"Fulda";"06631";"510";"350";"160";"470";"40";"20"
"Wartburgkreis";"16063";"Hersfeld-Rotenburg";"06632";"1880";"1280";"600";"1690";"190";"50"
"Wartburgkreis";"16063";"Kassel";"06633";"40";"30";"10";"40";"0";"0"
"Wartburgkreis";"16063";"Schwalm-Eder-Kreis";"06634";"60";"40";"20";"50";"10";"0"
"Wartburgkreis";"16063";"Waldeck-Frankenberg";"06635";"20";"20";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Werra-Meißner-Kreis";"06636";"1010";"650";"370";"940";"70";"30"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"081xx";"20";"20";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Stuttgart, Landeshauptstadt";"08111";"10";"10";"0";"10";"10";"0"
"Wartburgkreis";"16063";"Böblingen";"08115";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Rems-Murr-Kreis";"08119";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Heilbronn";"08125";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"096xx";"40";"30";"0";"30";"10";"0"
"Wartburgkreis";"16063";"Bad Kissingen";"09672";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Rhön-Grabfeld";"09673";"30";"20";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"097xx";"10";"0";"0";"0";"0";"0"
"Wartburgkreis";"16063";"Ostallgäu";"09777";"10";"0";"10";"10";"0";"0"
"Wartburgkreis";"16063";"Donau-Ries";"09779";"10";"10";"10";"10";"10";"0"
"Wartburgkreis";"16063";"Berlin, Stadt";"11000";"70";"40";"40";"60";"20";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"120xx";"80";"70";"10";"70";"10";"0"
"Wartburgkreis";"16063";"Dahme-Spreewald";"12061";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Oder-Spree";"12067";"20";"10";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Potsdam-Mittelmark";"12069";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"130xx";"20";"10";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Mecklenburgische Seenplatte";"13071";"20";"20";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Landkreis Rostock";"13072";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Nordwestmecklenburg";"13074";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Vorpommern-Greifswald";"13075";"40";"40";"10";"40";"0";"0"
"Wartburgkreis";"16063";"Ludwigslust-Parchim";"13076";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Chemnitz, Stadt";"14511";"20";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Erzgebirgskreis";"14521";"30";"30";"0";"30";"0";"0"
"Wartburgkreis";"16063";"Mittelsachsen";"14522";"30";"20";"0";"30";"0";"0"
"Wartburgkreis";"16063";"Vogtlandkreis";"14523";"30";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Zwickau";"14524";"20";"10";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Dresden, Stadt";"14612";"30";"30";"0";"30";"0";"0"
"Wartburgkreis";"16063";"Bautzen";"14625";"30";"20";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Görlitz";"14626";"20";"20";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Meißen";"14627";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Sächsische Schweiz-Osterzgebirge";"14628";"20";"10";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Leipzig, Stadt";"14713";"90";"70";"20";"80";"20";"0"
"Wartburgkreis";"16063";"Leipzig";"14729";"30";"20";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Nordsachsen";"14730";"30";"20";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Übrige Kreise (Regierungsbezirk)";"150xx";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Halle (Saale), Stadt";"15002";"20";"10";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Magdeburg, Landeshauptstadt";"15003";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Anhalt-Bitterfeld";"15082";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Burgenlandkreis";"15084";"60";"50";"10";"60";"10";"0"
"Wartburgkreis";"16063";"Harz";"15085";"40";"30";"10";"40";"0";"0"
"Wartburgkreis";"16063";"Jerichower Land";"15086";"20";"10";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Mansfeld-Südharz";"15087";"50";"40";"0";"50";"0";"0"
"Wartburgkreis";"16063";"Saalekreis";"15088";"20";"20";"0";"20";"10";"0"
"Wartburgkreis";"16063";"Salzlandkreis";"15089";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Stendal";"15090";"20";"20";"0";"20";"0";"0"
"Wartburgkreis";"16063";"Wittenberg";"15091";"10";"10";"0";"10";"0";"0"
"Wartburgkreis";"16063";"Erfurt, Stadt";"16051";"610";"400";"210";"500";"110";"10"
"Wartburgkreis";"16063";"Gera, Stadt";"16052";"40";"20";"20";"40";"0";"0"
"Wartburgkreis";"16063";"Jena, Stadt";"16053";"70";"30";"40";"60";"10";"0"
"Wartburgkreis";"16063";"Suhl, Stadt";"16054";"90";"50";"40";"80";"10";"0"
"Wartburgkreis";"16063";"Weimar, Stadt";"16055";"40";"30";"10";"40";"0";"0"
"Wartburgkreis";"16063";"Eichsfeld";"16061";"170";"110";"70";"170";"0";"10"
"Wartburgkreis";"16063";"Nordhausen";"16062";"30";"20";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Unstrut-Hainich-Kreis";"16064";"1700";"1090";"610";"1660";"40";"30"
"Wartburgkreis";"16063";"Kyffhäuserkreis";"16065";"90";"70";"20";"90";"0";"10"
"Wartburgkreis";"16063";"Schmalkalden-Meiningen";"16066";"3220";"1690";"1540";"3110";"110";"130"
"Wartburgkreis";"16063";"Gotha";"16067";"2500";"1530";"970";"2330";"170";"70"
"Wartburgkreis";"16063";"Sömmerda";"16068";"120";"80";"40";"110";"10";"0"
"Wartburgkreis";"16063";"Hildburghausen";"16069";"70";"40";"30";"70";"0";"0"
"Wartburgkreis";"16063";"Ilm-Kreis";"16070";"210";"160";"50";"190";"20";"0"
"Wartburgkreis";"16063";"Weimarer Land";"16071";"90";"50";"40";"80";"10";"0"
"Wartburgkreis";"16063";"Sonneberg";"16072";"10";"10";"10";"10";"0";"0"
"Wartburgkreis";"16063";"Saalfeld-Rudolstadt";"16073";"80";"50";"30";"70";"10";"0"
"Wartburgkreis";"16063";"Saale-Holzland-Kreis";"16074";"50";"30";"20";"40";"0";"0"
"Wartburgkreis";"16063";"Saale-Orla-Kreis";"16075";"10";"10";"10";"10";"0";"0"
"Wartburgkreis";"16063";"Greiz";"16076";"30";"10";"10";"30";"0";"0"
"Wartburgkreis";"16063";"Altenburger Land";"16077";"20";"10";"10";"20";"0";"0"
"Wartburgkreis";"16063";"Tschechien";"CZ";"40";"40";"0";"0";"40";"0"
"Wartburgkreis";"16063";"Ungarn";"H";"20";"10";"0";"0";"10";"0"
"Wartburgkreis";"16063";"Polen";"PL";"130";"110";"20";"0";"130";"0"
"Unstrut-Hainich-Kreis";"16064";"Einpendler insgesamt";"0";"9060";"4830";"4230";"7800";"1260";"270"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"031xx";"10";"10";"0";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Northeim";"03155";"20";"10";"10";"20";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Göttingen";"03159";"90";"50";"40";"80";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Bremen, Stadt";"04011";"20";"10";"0";"10";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"055xx";"30";"20";"0";"20";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Recklinghausen";"05562";"10";"10";"0";"10";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"059xx";"20";"20";"0";"10";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Soest";"05974";"20";"20";"0";"0";"20";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"064xx";"40";"30";"10";"20";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Frankfurt am Main, Stadt";"06412";"10";"10";"10";"10";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Offenbach";"06438";"10";"10";"0";"10";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Wetteraukreis";"06440";"10";"10";"0";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Übrige Kreise (Regierungsbezirk)";"066xx";"10";"10";"0";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Kassel, documenta-Stadt";"06611";"20";"10";"10";"10";"10";"0"
"Unstrut-Hainich-Kreis";"16064";"Fulda";"06631";"20";"0";"10";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Hersfeld-Rotenburg";"06632";"40";"20";"20";"40";"0";"10"
"Unstrut-Hainich-Kreis";"16064";"Kassel";"06633";"20";"10";"20";"20";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Schwalm-Eder-Kreis";"06634";"10";"10";"10";"10";"0";"0"
"Unstrut-Hainich-Kreis";"16064";"Werra-Meißner-Kreis";"06636";"240";"130";"110";"240";"10";"10"
