"Land";"Baden-Württemberg"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Auspendler Kreise"
"Wohnort";"Regionalschlüssel";"Arbeitsort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Pforzheim, Stadt";"08231";"Freiburg im Breisgau, Stadt";"08311";"80";"30";"50";"60";"20";"0"
"Pforzheim, Stadt";"08231";"Breisgau-Hochschwarzwald";"08315";"30";"10";"20";"10";"20";"0"
"Pforzheim, Stadt";"08231";"Ortenaukreis";"08317";"170";"130";"50";"100";"70";"0"
"Pforzheim, Stadt";"08231";"Rottweil";"08325";"30";"20";"10";"10";"20";"0"
"Pforzheim, Stadt";"08231";"Schwarzwald-Baar-Kreis";"08326";"40";"30";"0";"20";"20";"0"
"Pforzheim, Stadt";"08231";"Tuttlingen";"08327";"20";"10";"10";"20";"10";"0"
"Pforzheim, Stadt";"08231";"Konstanz";"08335";"20";"10";"10";"20";"10";"0"
"Pforzheim, Stadt";"08231";"Waldshut";"08337";"10";"10";"10";"10";"10";"0"
"Pforzheim, Stadt";"08231";"Übrige Kreise (Regierungsbezirk)";"084xx";"20";"10";"0";"10";"10";"0"
"Pforzheim, Stadt";"08231";"Reutlingen";"08415";"60";"50";"10";"40";"20";"0"
"Pforzheim, Stadt";"08231";"Tübingen";"08416";"50";"30";"20";"40";"10";"0"
"Pforzheim, Stadt";"08231";"Zollernalbkreis";"08417";"40";"30";"10";"20";"20";"0"
"Pforzheim, Stadt";"08231";"Ulm, Universitätsstadt";"08421";"40";"30";"10";"20";"20";"0"
"Pforzheim, Stadt";"08231";"Bodenseekreis";"08435";"30";"20";"10";"20";"10";"0"
"Pforzheim, Stadt";"08231";"Ravensburg";"08436";"20";"10";"10";"10";"0";"0"
"Pforzheim, Stadt";"08231";"Sigmaringen";"08437";"10";"10";"0";"10";"10";"0"
"Pforzheim, Stadt";"08231";"Übrige Kreise (Regierungsbezirk)";"091xx";"70";"50";"20";"50";"20";"0"
"Pforzheim, Stadt";"08231";"München, Landeshauptstadt";"09162";"180";"120";"70";"130";"50";"0"
"Pforzheim, Stadt";"08231";"Berchtesgadener Land";"09172";"10";"10";"0";"10";"10";"0"
"Pforzheim, Stadt";"08231";"Bad Tölz-Wolfratshausen";"09173";"20";"20";"10";"10";"10";"0"
"Pforzheim, Stadt";"08231";"Freising";"09178";"20";"20";"0";"10";"10";"0"
"Pforzheim, Stadt";"08231";"München";"09184";"50";"40";"20";"40";"10";"0"
"Pforzheim, Stadt";"08231";"Übrige Kreise (Regierungsbezirk)";"092xx";"20";"10";"0";"10";"10";"0"
"Pforzheim, Stadt";"08231";"Landshut, Stadt";"09261";"20";"10";"0";"10";"0";"0"
"Pforzheim, Stadt";"08231";"Übrige Kreise (Regierungsbezirk)";"095xx";"20";"10";"10";"20";"0";"0"
"Pforzheim, Stadt";"08231";"Nürnberg, Stadt";"09564";"30";"20";"10";"20";"10";"0"
"Pforzheim, Stadt";"08231";"Übrige Kreise (Regierungsbezirk)";"097xx";"40";"30";"10";"30";"10";"0"
"Pforzheim, Stadt";"08231";"Augsburg, Stadt";"09761";"10";"10";"0";"10";"10";"0"
"Pforzheim, Stadt";"08231";"Augsburg";"09772";"30";"20";"10";"10";"20";"0"
"Pforzheim, Stadt";"08231";"Übrige Kreise (Regierungsbezirk)";"100xx";"10";"10";"0";"0";"0";"0"
"Pforzheim, Stadt";"08231";"Regionalverband Saarbrücken";"10041";"20";"10";"10";"10";"10";"0"
"Pforzheim, Stadt";"08231";"Berlin, Stadt";"11000";"110";"70";"50";"80";"30";"0"
"Pforzheim, Stadt";"08231";"Übrige Kreise (Regierungsbezirk)";"140xx";"10";"10";"10";"10";"0";"0"
"Pforzheim, Stadt";"08231";"Dresden, Stadt";"14612";"10";"10";"10";"10";"10";"0"
"Pforzheim, Stadt";"08231";"Leipzig, Stadt";"14713";"10";"10";"10";"10";"0";"0"
"Calw";"08235";"Auspendler insgesamt";"0";"36730";"23070";"13660";"30150";"6580";"1390"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"010xx";"40";"30";"20";"30";"10";"0"
"Calw";"08235";"Stormarn";"01062";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Hamburg, Freie und Hansestadt";"02000";"80";"50";"30";"60";"20";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"032xx";"20";"20";"0";"10";"10";"0"
"Calw";"08235";"Region Hannover";"03241";"30";"20";"10";"30";"10";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"034xx";"40";"30";"20";"30";"20";"0"
"Calw";"08235";"Osnabrück, Stadt";"03404";"20";"10";"0";"10";"0";"0"
"Calw";"08235";"Bremen, Stadt";"04011";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"051xx";"50";"40";"10";"40";"10";"0"
"Calw";"08235";"Düsseldorf, Stadt";"05111";"60";"40";"20";"50";"10";"0"
"Calw";"08235";"Duisburg, Stadt";"05112";"10";"10";"0";"10";"10";"0"
"Calw";"08235";"Essen, Stadt";"05113";"20";"10";"10";"20";"0";"0"
"Calw";"08235";"Mettmann";"05158";"20";"10";"10";"20";"0";"0"
"Calw";"08235";"Rhein-Kreis Neuss";"05162";"30";"10";"20";"20";"10";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"053xx";"40";"30";"10";"30";"10";"0"
"Calw";"08235";"Köln, Stadt";"05315";"60";"40";"20";"40";"20";"0"
"Calw";"08235";"Oberbergischer Kreis";"05374";"30";"20";"10";"20";"0";"0"
"Calw";"08235";"Rhein-Sieg-Kreis";"05382";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"057xx";"20";"10";"10";"20";"0";"0"
"Calw";"08235";"Bielefeld, Stadt";"05711";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Gütersloh";"05754";"20";"20";"0";"20";"0";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"059xx";"30";"30";"10";"30";"10";"0"
"Calw";"08235";"Bochum, Stadt";"05911";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Dortmund, Stadt";"05913";"20";"10";"10";"10";"0";"0"
"Calw";"08235";"Unna";"05978";"20";"10";"0";"10";"10";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"064xx";"10";"0";"10";"10";"0";"0"
"Calw";"08235";"Darmstadt, Wissenschaftsstadt";"06411";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Frankfurt am Main, Stadt";"06412";"140";"80";"60";"110";"30";"0"
"Calw";"08235";"Wiesbaden, Landeshauptstadt";"06414";"30";"20";"10";"30";"10";"0"
"Calw";"08235";"Bergstraße";"06431";"20";"20";"10";"20";"10";"0"
"Calw";"08235";"Darmstadt-Dieburg";"06432";"20";"10";"10";"10";"10";"0"
"Calw";"08235";"Groß-Gerau";"06433";"20";"20";"0";"10";"10";"0"
"Calw";"08235";"Hochtaunuskreis";"06434";"30";"20";"10";"30";"0";"0"
"Calw";"08235";"Main-Kinzig-Kreis";"06435";"10";"10";"0";"10";"10";"0"
"Calw";"08235";"Main-Taunus-Kreis";"06436";"30";"20";"10";"30";"0";"0"
"Calw";"08235";"Offenbach";"06438";"30";"30";"10";"20";"10";"0"
"Calw";"08235";"Wetteraukreis";"06440";"30";"20";"10";"20";"10";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"066xx";"20";"10";"10";"10";"10";"0"
"Calw";"08235";"Schwalm-Eder-Kreis";"06634";"10";"10";"10";"10";"0";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"070xx";"80";"50";"30";"60";"20";"0"
"Calw";"08235";"Mayen-Koblenz";"07137";"20";"20";"0";"0";"10";"0"
"Calw";"08235";"Landau in der Pfalz, kreisfreie Stadt";"07313";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"30";"20";"10";"10";"20";"0"
"Calw";"08235";"Mainz, kreisfreie Stadt";"07315";"20";"10";"10";"10";"0";"0"
"Calw";"08235";"Speyer, kreisfreie Stadt";"07318";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Alzey-Worms";"07331";"80";"80";"0";"0";"80";"0"
"Calw";"08235";"Germersheim";"07334";"60";"50";"10";"60";"10";"0"
"Calw";"08235";"Südliche Weinstraße";"07337";"10";"10";"0";"10";"10";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"081xx";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Stuttgart, Landeshauptstadt";"08111";"3720";"2310";"1410";"3250";"470";"120"
"Calw";"08235";"Böblingen";"08115";"13590";"8830";"4750";"11550";"2040";"480"
"Calw";"08235";"Esslingen";"08116";"790";"530";"260";"620";"170";"20"
"Calw";"08235";"Göppingen";"08117";"80";"60";"20";"50";"20";"0"
"Calw";"08235";"Ludwigsburg";"08118";"990";"700";"300";"860";"140";"30"
"Calw";"08235";"Rems-Murr-Kreis";"08119";"270";"160";"110";"200";"70";"10"
"Calw";"08235";"Heilbronn, Universitätsstadt";"08121";"50";"40";"10";"40";"10";"0"
"Calw";"08235";"Heilbronn";"08125";"120";"90";"20";"80";"30";"0"
"Calw";"08235";"Hohenlohekreis";"08126";"30";"20";"0";"20";"10";"0"
"Calw";"08235";"Schwäbisch Hall";"08127";"30";"20";"10";"30";"10";"0"
"Calw";"08235";"Ostalbkreis";"08136";"60";"40";"20";"50";"10";"0"
"Calw";"08235";"Baden-Baden, Stadt";"08211";"90";"60";"40";"70";"20";"0"
"Calw";"08235";"Karlsruhe, Stadt";"08212";"1270";"700";"560";"1040";"230";"70"
"Calw";"08235";"Karlsruhe";"08215";"1260";"720";"540";"990";"270";"50"
"Calw";"08235";"Rastatt";"08216";"490";"350";"140";"360";"130";"20"
"Calw";"08235";"Heidelberg, Stadt";"08221";"40";"20";"20";"30";"10";"0"
"Calw";"08235";"Mannheim, Universitätsstadt";"08222";"140";"100";"40";"100";"40";"0"
"Calw";"08235";"Neckar-Odenwald-Kreis";"08225";"20";"10";"10";"10";"0";"0"
"Calw";"08235";"Rhein-Neckar-Kreis";"08226";"90";"60";"30";"60";"30";"0"
"Calw";"08235";"Pforzheim, Stadt";"08231";"2800";"1410";"1390";"2370";"440";"150"
"Calw";"08235";"Enzkreis";"08236";"2510";"1590";"930";"1830";"680";"80"
"Calw";"08235";"Freudenstadt";"08237";"3560";"2140";"1420";"2950";"620";"230"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"083xx";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Freiburg im Breisgau, Stadt";"08311";"50";"30";"20";"40";"10";"0"
"Calw";"08235";"Breisgau-Hochschwarzwald";"08315";"10";"10";"10";"10";"10";"0"
"Calw";"08235";"Emmendingen";"08316";"10";"10";"0";"10";"10";"0"
"Calw";"08235";"Ortenaukreis";"08317";"120";"80";"40";"90";"30";"0"
"Calw";"08235";"Rottweil";"08325";"150";"100";"40";"120";"20";"10"
"Calw";"08235";"Schwarzwald-Baar-Kreis";"08326";"100";"70";"30";"50";"50";"10"
"Calw";"08235";"Tuttlingen";"08327";"30";"30";"10";"30";"10";"0"
"Calw";"08235";"Konstanz";"08335";"50";"30";"20";"40";"10";"0"
"Calw";"08235";"Lörrach";"08336";"10";"10";"10";"10";"0";"0"
"Calw";"08235";"Reutlingen";"08415";"230";"150";"80";"180";"40";"10"
"Calw";"08235";"Tübingen";"08416";"970";"480";"490";"870";"100";"60"
"Calw";"08235";"Zollernalbkreis";"08417";"130";"90";"40";"100";"30";"0"
"Calw";"08235";"Ulm, Universitätsstadt";"08421";"50";"40";"20";"30";"20";"0"
"Calw";"08235";"Alb-Donau-Kreis";"08425";"30";"20";"10";"20";"10";"0"
"Calw";"08235";"Biberach";"08426";"20";"20";"0";"20";"0";"0"
"Calw";"08235";"Bodenseekreis";"08435";"30";"10";"10";"20";"0";"0"
"Calw";"08235";"Ravensburg";"08436";"40";"20";"20";"30";"10";"0"
"Calw";"08235";"Sigmaringen";"08437";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"091xx";"70";"60";"10";"50";"20";"0"
"Calw";"08235";"München, Landeshauptstadt";"09162";"210";"140";"70";"170";"40";"10"
"Calw";"08235";"Berchtesgadener Land";"09172";"30";"30";"0";"0";"20";"0"
"Calw";"08235";"Dachau";"09174";"30";"30";"10";"20";"10";"0"
"Calw";"08235";"Freising";"09178";"20";"10";"0";"10";"10";"0"
"Calw";"08235";"München";"09184";"90";"50";"30";"70";"20";"0"
"Calw";"08235";"Starnberg";"09188";"20";"10";"10";"20";"0";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"095xx";"30";"20";"10";"20";"10";"0"
"Calw";"08235";"Nürnberg, Stadt";"09564";"30";"20";"10";"20";"10";"0"
"Calw";"08235";"Nürnberger Land";"09574";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"096xx";"30";"20";"10";"20";"10";"0"
"Calw";"08235";"Aschaffenburg";"09671";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Miltenberg";"09676";"20";"10";"0";"10";"10";"0"
"Calw";"08235";"Main-Spessart";"09677";"20";"20";"0";"20";"0";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"097xx";"40";"30";"10";"40";"10";"0"
"Calw";"08235";"Augsburg, Stadt";"09761";"20";"10";"10";"10";"0";"0"
"Calw";"08235";"Augsburg";"09772";"20";"20";"0";"10";"10";"0"
"Calw";"08235";"Neu-Ulm";"09775";"10";"10";"10";"10";"0";"0"
"Calw";"08235";"Lindau (Bodensee)";"09776";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Donau-Ries";"09779";"20";"20";"0";"10";"10";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"100xx";"10";"0";"10";"10";"0";"0"
"Calw";"08235";"Regionalverband Saarbrücken";"10041";"10";"10";"0";"10";"0";"0"
"Calw";"08235";"Berlin, Stadt";"11000";"150";"80";"60";"120";"30";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"140xx";"40";"30";"10";"30";"10";"0"
"Calw";"08235";"Leipzig, Stadt";"14713";"20";"10";"0";"10";"10";"0"
"Calw";"08235";"Übrige Kreise (Regierungsbezirk)";"160xx";"30";"30";"0";"20";"10";"0"
"Calw";"08235";"Erfurt, Stadt";"16051";"10";"10";"0";"10";"10";"0"
"Enzkreis";"08236";"Auspendler insgesamt";"0";"52310";"29420";"22890";"44910";"7400";"2120"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"010xx";"40";"30";"10";"30";"10";"0"
"Enzkreis";"08236";"Stormarn";"01062";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"Hamburg, Freie und Hansestadt";"02000";"140";"90";"50";"90";"40";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"031xx";"10";"10";"10";"10";"0";"0"
"Enzkreis";"08236";"Göttingen";"03159";"10";"10";"10";"10";"0";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"032xx";"20";"10";"10";"10";"0";"0"
"Enzkreis";"08236";"Region Hannover";"03241";"30";"30";"10";"30";"10";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"034xx";"20";"10";"10";"20";"10";"0"
"Enzkreis";"08236";"Osnabrück, Stadt";"03404";"20";"10";"0";"20";"0";"0"
"Enzkreis";"08236";"Emsland";"03454";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Osnabrück";"03459";"20";"20";"0";"10";"10";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Enzkreis";"08236";"Bremen, Stadt";"04011";"30";"20";"10";"20";"10";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"051xx";"30";"20";"10";"20";"10";"0"
"Enzkreis";"08236";"Düsseldorf, Stadt";"05111";"80";"50";"30";"70";"20";"0"
"Enzkreis";"08236";"Duisburg, Stadt";"05112";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Essen, Stadt";"05113";"30";"20";"10";"20";"0";"0"
"Enzkreis";"08236";"Krefeld, Stadt";"05114";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Mönchengladbach, Stadt";"05116";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Remscheid, Stadt";"05120";"10";"10";"10";"10";"0";"0"
"Enzkreis";"08236";"Wuppertal, Stadt";"05124";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Mettmann";"05158";"30";"30";"0";"30";"10";"0"
"Enzkreis";"08236";"Rhein-Kreis Neuss";"05162";"20";"20";"0";"10";"10";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"053xx";"20";"20";"10";"20";"0";"0"
"Enzkreis";"08236";"Bonn, Stadt";"05314";"20";"20";"10";"20";"0";"0"
"Enzkreis";"08236";"Köln, Stadt";"05315";"80";"50";"30";"60";"10";"0"
"Enzkreis";"08236";"Städteregion Aachen";"05334";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"Rhein-Erft-Kreis";"05362";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Heinsberg";"05370";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Oberbergischer Kreis";"05374";"30";"30";"10";"30";"0";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"055xx";"30";"20";"10";"20";"10";"0"
"Enzkreis";"08236";"Münster, Stadt";"05515";"10";"10";"10";"10";"0";"0"
"Enzkreis";"08236";"Borken";"05554";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Recklinghausen";"05562";"10";"10";"10";"10";"10";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"057xx";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Bielefeld, Stadt";"05711";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Gütersloh";"05754";"30";"20";"10";"30";"0";"0"
"Enzkreis";"08236";"Paderborn";"05774";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"059xx";"20";"20";"0";"10";"10";"0"
"Enzkreis";"08236";"Bochum, Stadt";"05911";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Dortmund, Stadt";"05913";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"Ennepe-Ruhr-Kreis";"05954";"20";"20";"0";"20";"0";"0"
"Enzkreis";"08236";"Märkischer Kreis";"05962";"40";"30";"10";"30";"10";"10"
"Enzkreis";"08236";"Siegen-Wittgenstein";"05970";"10";"10";"10";"10";"0";"0"
"Enzkreis";"08236";"Unna";"05978";"10";"10";"10";"10";"10";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"064xx";"10";"0";"0";"0";"0";"0"
"Enzkreis";"08236";"Darmstadt, Wissenschaftsstadt";"06411";"20";"20";"10";"20";"0";"0"
"Enzkreis";"08236";"Frankfurt am Main, Stadt";"06412";"220";"150";"70";"180";"40";"0"
"Enzkreis";"08236";"Offenbach am Main, Stadt";"06413";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Wiesbaden, Landeshauptstadt";"06414";"40";"30";"20";"40";"10";"0"
"Enzkreis";"08236";"Bergstraße";"06431";"40";"30";"10";"30";"10";"0"
"Enzkreis";"08236";"Darmstadt-Dieburg";"06432";"20";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Groß-Gerau";"06433";"40";"30";"10";"20";"20";"0"
"Enzkreis";"08236";"Hochtaunuskreis";"06434";"40";"20";"10";"30";"10";"0"
"Enzkreis";"08236";"Main-Kinzig-Kreis";"06435";"20";"20";"0";"20";"10";"0"
"Enzkreis";"08236";"Main-Taunus-Kreis";"06436";"30";"20";"10";"30";"0";"0"
"Enzkreis";"08236";"Offenbach";"06438";"40";"30";"20";"40";"0";"0"
"Enzkreis";"08236";"Rheingau-Taunus-Kreis";"06439";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Wetteraukreis";"06440";"20";"10";"10";"10";"10";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"065xx";"20";"20";"10";"20";"0";"0"
"Enzkreis";"08236";"Gießen";"06531";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"066xx";"30";"20";"10";"20";"10";"0"
"Enzkreis";"08236";"Kassel, documenta-Stadt";"06611";"20";"20";"0";"10";"0";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"070xx";"90";"70";"20";"70";"30";"0"
"Enzkreis";"08236";"Kaiserslautern, kreisfreie Stadt";"07312";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Landau in der Pfalz, kreisfreie Stadt";"07313";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"30";"20";"10";"20";"10";"0"
"Enzkreis";"08236";"Mainz, kreisfreie Stadt";"07315";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"Speyer, kreisfreie Stadt";"07318";"20";"20";"10";"10";"10";"0"
"Enzkreis";"08236";"Bad Dürkheim";"07332";"20";"10";"0";"10";"10";"0"
"Enzkreis";"08236";"Germersheim";"07334";"130";"100";"30";"110";"20";"0"
"Enzkreis";"08236";"Südliche Weinstraße";"07337";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"Mainz-Bingen";"07339";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Stuttgart, Landeshauptstadt";"08111";"4610";"2880";"1740";"4100";"510";"130"
"Enzkreis";"08236";"Böblingen";"08115";"4730";"3240";"1500";"4220";"510";"120"
"Enzkreis";"08236";"Esslingen";"08116";"680";"480";"200";"590";"100";"10"
"Enzkreis";"08236";"Göppingen";"08117";"70";"50";"20";"50";"20";"0"
"Enzkreis";"08236";"Ludwigsburg";"08118";"5000";"3080";"1920";"4030";"970";"150"
"Enzkreis";"08236";"Rems-Murr-Kreis";"08119";"290";"200";"90";"230";"60";"10"
"Enzkreis";"08236";"Heilbronn, Universitätsstadt";"08121";"200";"130";"70";"140";"60";"0"
"Enzkreis";"08236";"Heilbronn";"08125";"530";"400";"140";"460";"80";"20"
"Enzkreis";"08236";"Hohenlohekreis";"08126";"40";"30";"20";"40";"0";"0"
"Enzkreis";"08236";"Schwäbisch Hall";"08127";"40";"20";"20";"30";"10";"0"
"Enzkreis";"08236";"Main-Tauber-Kreis";"08128";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Heidenheim";"08135";"20";"0";"10";"10";"10";"0"
"Enzkreis";"08236";"Ostalbkreis";"08136";"80";"60";"30";"60";"20";"0"
"Enzkreis";"08236";"Baden-Baden, Stadt";"08211";"110";"50";"60";"90";"10";"0"
"Enzkreis";"08236";"Karlsruhe, Stadt";"08212";"4130";"2240";"1890";"3740";"400";"220"
"Enzkreis";"08236";"Karlsruhe";"08215";"6500";"3620";"2880";"5300";"1200";"330"
"Enzkreis";"08236";"Rastatt";"08216";"380";"300";"80";"310";"70";"10"
"Enzkreis";"08236";"Heidelberg, Stadt";"08221";"90";"40";"50";"80";"0";"0"
"Enzkreis";"08236";"Mannheim, Universitätsstadt";"08222";"180";"100";"80";"150";"30";"0"
"Enzkreis";"08236";"Neckar-Odenwald-Kreis";"08225";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"Rhein-Neckar-Kreis";"08226";"270";"190";"80";"240";"40";"0"
"Enzkreis";"08236";"Pforzheim, Stadt";"08231";"18590";"8630";"9960";"16310";"2290";"940"
"Enzkreis";"08236";"Calw";"08235";"1360";"610";"750";"1220";"140";"60"
"Enzkreis";"08236";"Freudenstadt";"08237";"60";"40";"10";"50";"10";"0"
"Enzkreis";"08236";"Freiburg im Breisgau, Stadt";"08311";"80";"40";"50";"80";"10";"0"
"Enzkreis";"08236";"Breisgau-Hochschwarzwald";"08315";"30";"20";"10";"20";"10";"0"
"Enzkreis";"08236";"Emmendingen";"08316";"10";"10";"10";"10";"0";"0"
"Enzkreis";"08236";"Ortenaukreis";"08317";"180";"130";"60";"160";"30";"10"
"Enzkreis";"08236";"Rottweil";"08325";"30";"20";"10";"30";"10";"0"
"Enzkreis";"08236";"Schwarzwald-Baar-Kreis";"08326";"20";"20";"10";"20";"0";"0"
"Enzkreis";"08236";"Tuttlingen";"08327";"30";"20";"10";"30";"0";"0"
"Enzkreis";"08236";"Konstanz";"08335";"30";"20";"10";"30";"10";"0"
"Enzkreis";"08236";"Lörrach";"08336";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Waldshut";"08337";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"084xx";"10";"0";"0";"10";"0";"0"
"Enzkreis";"08236";"Reutlingen";"08415";"100";"70";"30";"80";"20";"10"
"Enzkreis";"08236";"Tübingen";"08416";"110";"70";"40";"100";"10";"10"
"Enzkreis";"08236";"Zollernalbkreis";"08417";"90";"80";"20";"60";"40";"0"
"Enzkreis";"08236";"Ulm, Universitätsstadt";"08421";"40";"30";"10";"40";"10";"0"
"Enzkreis";"08236";"Alb-Donau-Kreis";"08425";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"Biberach";"08426";"20";"10";"0";"10";"10";"0"
"Enzkreis";"08236";"Bodenseekreis";"08435";"30";"20";"10";"20";"0";"0"
"Enzkreis";"08236";"Ravensburg";"08436";"20";"10";"10";"10";"0";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"091xx";"70";"50";"20";"60";"10";"0"
"Enzkreis";"08236";"Ingolstadt, Stadt";"09161";"10";"10";"0";"10";"10";"0"
"Enzkreis";"08236";"München, Landeshauptstadt";"09162";"230";"140";"90";"200";"30";"0"
"Enzkreis";"08236";"Berchtesgadener Land";"09172";"10";"10";"0";"10";"10";"0"
"Enzkreis";"08236";"Bad Tölz-Wolfratshausen";"09173";"70";"50";"20";"60";"10";"0"
"Enzkreis";"08236";"Freising";"09178";"30";"20";"0";"10";"20";"0"
"Enzkreis";"08236";"Fürstenfeldbruck";"09179";"20";"10";"10";"20";"0";"0"
"Enzkreis";"08236";"München";"09184";"100";"80";"20";"90";"10";"0"
"Enzkreis";"08236";"Starnberg";"09188";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"092xx";"20";"20";"10";"10";"10";"0"
"Enzkreis";"08236";"Landshut, Stadt";"09261";"10";"10";"10";"10";"0";"0"
"Enzkreis";"08236";"Landshut";"09274";"10";"0";"10";"0";"10";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"093xx";"20";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Regensburg, Stadt";"09362";"10";"10";"0";"10";"10";"0"
"Enzkreis";"08236";"Amberg-Sulzbach";"09371";"10";"10";"0";"0";"10";"0"
"Enzkreis";"08236";"Regensburg";"09375";"10";"10";"0";"10";"0";"0"
"Enzkreis";"08236";"Übrige Kreise (Regierungsbezirk)";"095xx";"30";"20";"10";"30";"0";"0"
