"Land";"Rheinland-Pfalz"
"Kreis";"Alle"
"";""
"Regionale Ebene";"Kreise"
"Gebietsstand";"Juni 2023"
"Berichtsmonat";"Juni 2023"
"Datenstand";"Januar 2024"
"Hinweise";"In den Pendlerangaben sind nur regional zuordenbare Fälle enthalten Regionen, deren Pendlerzahl insgesamt kleiner 10 ist, werden als „Übrige“ zu der nächsthöheren Ebene zusammengefasst"
""
""
"Thema:";"Auspendler Kreise"
"Wohnort";"Regionalschlüssel";"Arbeitsort";"Regionalschlüssel";"Insgesamt";"Männer";"Frauen";"Deutsche";"Ausländer";"Auszubildende"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Gießen";"06531";"20";"10";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Limburg-Weilburg";"06533";"20";"20";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"066xx";"0";"0";"0";"0";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Kassel, documenta-Stadt";"06611";"10";"10";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Fulda";"06631";"30";"20";"10";"10";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Hersfeld-Rotenburg";"06632";"10";"10";"0";"0";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Schwalm-Eder-Kreis";"06634";"40";"0";"40";"10";"40";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"070xx";"30";"30";"10";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Koblenz, kreisfreie Stadt";"07111";"30";"10";"20";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Ahrweiler";"07131";"10";"10";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Bad Kreuznach";"07133";"40";"30";"10";"20";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Neuwied";"07138";"20";"10";"10";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Rhein-Hunsrück-Kreis";"07140";"40";"20";"20";"20";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Westerwaldkreis";"07143";"20";"20";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Trier, kreisfreie Stadt";"07211";"20";"10";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Frankenthal (Pfalz), kreisfreie Stadt";"07311";"2410";"1420";"990";"1490";"920";"110"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Kaiserslautern, kreisfreie Stadt";"07312";"280";"170";"110";"180";"110";"20"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Landau in der Pfalz, kreisfreie Stadt";"07313";"160";"90";"70";"130";"30";"10"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Mainz, kreisfreie Stadt";"07315";"200";"120";"80";"160";"40";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Neustadt an der Weinstraße, kreisfreie Stadt";"07316";"280";"180";"100";"220";"60";"20"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Pirmasens, kreisfreie Stadt";"07317";"10";"10";"0";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Speyer, kreisfreie Stadt";"07318";"1450";"830";"620";"1020";"430";"90"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Worms, kreisfreie Stadt";"07319";"790";"520";"280";"570";"220";"50"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Zweibrücken, kreisfreie Stadt";"07320";"30";"20";"10";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Alzey-Worms";"07331";"220";"170";"50";"100";"110";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Bad Dürkheim";"07332";"1070";"600";"470";"800";"270";"80"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Donnersbergkreis";"07333";"90";"60";"30";"70";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Germersheim";"07334";"340";"290";"60";"200";"150";"10"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Kaiserslautern";"07335";"30";"20";"10";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Kusel";"07336";"20";"10";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Südliche Weinstraße";"07337";"240";"180";"60";"160";"80";"10"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Rhein-Pfalz-Kreis";"07338";"3260";"2000";"1260";"2140";"1120";"150"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Mainz-Bingen";"07339";"50";"40";"10";"30";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Südwestpfalz";"07340";"20";"10";"0";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"081xx";"20";"20";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Stuttgart, Landeshauptstadt";"08111";"260";"160";"100";"220";"40";"10"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Böblingen";"08115";"40";"30";"10";"30";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Esslingen";"08116";"60";"40";"20";"40";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Ludwigsburg";"08118";"80";"50";"30";"50";"30";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Rems-Murr-Kreis";"08119";"20";"20";"10";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Heilbronn, Universitätsstadt";"08121";"50";"40";"10";"30";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Heilbronn";"08125";"70";"50";"20";"50";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Schwäbisch Hall";"08127";"10";"10";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Ostalbkreis";"08136";"20";"10";"10";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"082xx";"20";"20";"10";"20";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Baden-Baden, Stadt";"08211";"80";"70";"10";"50";"30";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Karlsruhe, Stadt";"08212";"440";"300";"140";"310";"130";"20"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Karlsruhe";"08215";"360";"280";"80";"220";"150";"10"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Rastatt";"08216";"50";"50";"10";"30";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Heidelberg, Stadt";"08221";"1330";"650";"680";"970";"360";"50"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Mannheim, Universitätsstadt";"08222";"14580";"8710";"5870";"9670";"4910";"630"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Rhein-Neckar-Kreis";"08226";"2450";"1710";"740";"1530";"920";"80"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Pforzheim, Stadt";"08231";"20";"20";"0";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Enzkreis";"08236";"20";"10";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"083xx";"30";"20";"10";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Freiburg im Breisgau, Stadt";"08311";"30";"10";"10";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Ortenaukreis";"08317";"70";"40";"30";"50";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Konstanz";"08335";"10";"10";"0";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Lörrach";"08336";"10";"10";"10";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"084xx";"40";"30";"10";"30";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Reutlingen";"08415";"20";"20";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Ulm, Universitätsstadt";"08421";"10";"10";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"091xx";"90";"70";"20";"50";"40";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"München, Landeshauptstadt";"09162";"190";"120";"70";"120";"70";"10"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Miesbach";"09182";"10";"0";"10";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"München";"09184";"40";"30";"20";"30";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"094xx";"20";"10";"10";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Bamberg";"09471";"10";"10";"0";"0";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"095xx";"30";"20";"10";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Erlangen, Stadt";"09562";"10";"10";"0";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Nürnberg, Stadt";"09564";"50";"30";"20";"30";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"096xx";"20";"20";"10";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Aschaffenburg, Stadt";"09661";"10";"10";"10";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Aschaffenburg";"09671";"30";"20";"0";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Miltenberg";"09676";"20";"10";"10";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"097xx";"20";"10";"10";"20";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Augsburg, Stadt";"09761";"10";"10";"0";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Augsburg";"09772";"20";"20";"0";"0";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"100xx";"10";"10";"0";"10";"10";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Regionalverband Saarbrücken";"10041";"70";"40";"30";"50";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Saarlouis";"10044";"40";"40";"0";"20";"30";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Saarpfalz-Kreis";"10045";"60";"40";"20";"40";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Berlin, Stadt";"11000";"240";"150";"90";"150";"90";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"140xx";"50";"40";"10";"20";"20";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Dresden, Stadt";"14612";"10";"10";"0";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Leipzig, Stadt";"14713";"20";"10";"0";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Übrige Kreise (Regierungsbezirk)";"150xx";"20";"10";"10";"20";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Magdeburg, Landeshauptstadt";"15003";"10";"0";"10";"10";"0";"0"
"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"Saalekreis";"15088";"20";"20";"0";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Auspendler insgesamt";"0";"45850";"27090";"18770";"36690";"9160";"1050"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"010xx";"40";"20";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Lübeck, Hansestadt";"01003";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Segeberg";"01060";"20";"10";"10";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Stormarn";"01062";"10";"10";"0";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Hamburg, Freie und Hansestadt";"02000";"260";"150";"110";"210";"50";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"031xx";"20";"10";"0";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Braunschweig, Stadt";"03101";"20";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Göttingen";"03159";"10";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"032xx";"20";"20";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Region Hannover";"03241";"60";"40";"20";"50";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Hildesheim";"03254";"10";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"034xx";"30";"20";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Osnabrück, Stadt";"03404";"10";"10";"10";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Aurich";"03452";"10";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Osnabrück";"03459";"20";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"040xx";"0";"0";"0";"0";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Bremen, Stadt";"04011";"50";"40";"10";"40";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"051xx";"20";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Düsseldorf, Stadt";"05111";"220";"140";"80";"180";"40";"0"
"Mainz, kreisfreie Stadt";"07315";"Duisburg, Stadt";"05112";"30";"20";"10";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Essen, Stadt";"05113";"60";"40";"20";"40";"20";"0"
"Mainz, kreisfreie Stadt";"07315";"Krefeld, Stadt";"05114";"20";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Mönchengladbach, Stadt";"05116";"20";"10";"0";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Oberhausen, Stadt";"05119";"20";"10";"0";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Solingen, Klingenstadt";"05122";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Wuppertal, Stadt";"05124";"20";"10";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Kleve";"05154";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Mettmann";"05158";"40";"30";"10";"40";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Rhein-Kreis Neuss";"05162";"40";"20";"20";"30";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Viersen";"05166";"30";"10";"20";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"053xx";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Bonn, Stadt";"05314";"140";"70";"70";"130";"20";"0"
"Mainz, kreisfreie Stadt";"07315";"Köln, Stadt";"05315";"380";"220";"150";"300";"80";"10"
"Mainz, kreisfreie Stadt";"07315";"Leverkusen, Stadt";"05316";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Städteregion Aachen";"05334";"40";"20";"20";"30";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Düren";"05358";"20";"10";"10";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Rhein-Erft-Kreis";"05362";"60";"30";"30";"60";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Oberbergischer Kreis";"05374";"20";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Rhein-Sieg-Kreis";"05382";"40";"30";"20";"30";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"055xx";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Münster, Stadt";"05515";"30";"20";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Borken";"05554";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Recklinghausen";"05562";"20";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Steinfurt";"05566";"20";"20";"0";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"057xx";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Bielefeld, Stadt";"05711";"20";"10";"10";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Gütersloh";"05754";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Minden-Lübbecke";"05770";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Paderborn";"05774";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"059xx";"30";"20";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Bochum, Stadt";"05911";"40";"30";"10";"30";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Dortmund, Stadt";"05913";"40";"30";"10";"30";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Hochsauerlandkreis";"05958";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Märkischer Kreis";"05962";"10";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Siegen-Wittgenstein";"05970";"20";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Unna";"05978";"10";"10";"0";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Darmstadt, Wissenschaftsstadt";"06411";"1220";"730";"480";"1040";"170";"20"
"Mainz, kreisfreie Stadt";"07315";"Frankfurt am Main, Stadt";"06412";"9350";"5520";"3830";"7890";"1460";"100"
"Mainz, kreisfreie Stadt";"07315";"Offenbach am Main, Stadt";"06413";"270";"190";"90";"190";"80";"0"
"Mainz, kreisfreie Stadt";"07315";"Wiesbaden, Landeshauptstadt";"06414";"9860";"5370";"4490";"8040";"1820";"260"
"Mainz, kreisfreie Stadt";"07315";"Bergstraße";"06431";"120";"80";"40";"90";"30";"0"
"Mainz, kreisfreie Stadt";"07315";"Darmstadt-Dieburg";"06432";"380";"230";"150";"290";"100";"0"
"Mainz, kreisfreie Stadt";"07315";"Groß-Gerau";"06433";"3710";"2600";"1100";"2750";"960";"90"
"Mainz, kreisfreie Stadt";"07315";"Hochtaunuskreis";"06434";"450";"270";"180";"370";"80";"10"
"Mainz, kreisfreie Stadt";"07315";"Main-Kinzig-Kreis";"06435";"270";"200";"70";"170";"100";"0"
"Mainz, kreisfreie Stadt";"07315";"Main-Taunus-Kreis";"06436";"1810";"1110";"710";"1410";"410";"40"
"Mainz, kreisfreie Stadt";"07315";"Odenwaldkreis";"06437";"20";"10";"10";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Offenbach";"06438";"810";"520";"290";"640";"170";"10"
"Mainz, kreisfreie Stadt";"07315";"Rheingau-Taunus-Kreis";"06439";"930";"530";"410";"760";"170";"30"
"Mainz, kreisfreie Stadt";"07315";"Wetteraukreis";"06440";"160";"110";"50";"120";"40";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"065xx";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Gießen";"06531";"50";"30";"20";"40";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Lahn-Dill-Kreis";"06532";"50";"40";"10";"50";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Limburg-Weilburg";"06533";"90";"60";"30";"80";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Marburg-Biedenkopf";"06534";"200";"40";"150";"60";"140";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"066xx";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Kassel, documenta-Stadt";"06611";"50";"30";"20";"40";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Fulda";"06631";"30";"10";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Hersfeld-Rotenburg";"06632";"20";"20";"0";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Schwalm-Eder-Kreis";"06634";"20";"0";"20";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Waldeck-Frankenberg";"06635";"10";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"070xx";"30";"20";"10";"30";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Koblenz, kreisfreie Stadt";"07111";"380";"160";"220";"310";"70";"0"
"Mainz, kreisfreie Stadt";"07315";"Ahrweiler";"07131";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Altenkirchen (Westerwald)";"07132";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Bad Kreuznach";"07133";"690";"410";"280";"570";"130";"20"
"Mainz, kreisfreie Stadt";"07315";"Birkenfeld";"07134";"40";"30";"20";"40";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Cochem-Zell";"07135";"20";"10";"10";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Mayen-Koblenz";"07137";"60";"30";"20";"50";"10";"10"
"Mainz, kreisfreie Stadt";"07315";"Neuwied";"07138";"40";"20";"10";"30";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Rhein-Hunsrück-Kreis";"07140";"190";"140";"50";"130";"60";"10"
"Mainz, kreisfreie Stadt";"07315";"Rhein-Lahn-Kreis";"07141";"70";"50";"20";"50";"20";"0"
"Mainz, kreisfreie Stadt";"07315";"Westerwaldkreis";"07143";"60";"40";"20";"50";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Trier, kreisfreie Stadt";"07211";"60";"40";"30";"60";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Bernkastel-Wittlich";"07231";"20";"20";"0";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Vulkaneifel";"07233";"10";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Frankenthal (Pfalz), kreisfreie Stadt";"07311";"40";"20";"20";"30";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Kaiserslautern, kreisfreie Stadt";"07312";"160";"80";"80";"80";"80";"0"
"Mainz, kreisfreie Stadt";"07315";"Landau in der Pfalz, kreisfreie Stadt";"07313";"30";"10";"20";"30";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Ludwigshafen am Rhein, kreisfreie Stadt";"07314";"250";"160";"100";"180";"70";"10"
"Mainz, kreisfreie Stadt";"07315";"Neustadt an der Weinstraße, kreisfreie Stadt";"07316";"20";"10";"10";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Speyer, kreisfreie Stadt";"07318";"40";"30";"20";"40";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Worms, kreisfreie Stadt";"07319";"240";"140";"100";"210";"20";"10"
"Mainz, kreisfreie Stadt";"07315";"Zweibrücken, kreisfreie Stadt";"07320";"30";"20";"20";"30";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Alzey-Worms";"07331";"1150";"620";"520";"860";"280";"70"
"Mainz, kreisfreie Stadt";"07315";"Bad Dürkheim";"07332";"30";"20";"20";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Donnersbergkreis";"07333";"200";"120";"80";"170";"30";"10"
"Mainz, kreisfreie Stadt";"07315";"Germersheim";"07334";"30";"20";"10";"10";"20";"0"
"Mainz, kreisfreie Stadt";"07315";"Kaiserslautern";"07335";"30";"20";"10";"30";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Kusel";"07336";"20";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Südliche Weinstraße";"07337";"20";"10";"10";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Rhein-Pfalz-Kreis";"07338";"20";"20";"0";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Mainz-Bingen";"07339";"5630";"3190";"2430";"4410";"1220";"250"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"081xx";"20";"10";"10";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Stuttgart, Landeshauptstadt";"08111";"480";"260";"230";"460";"30";"0"
"Mainz, kreisfreie Stadt";"07315";"Böblingen";"08115";"40";"30";"10";"30";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Esslingen";"08116";"50";"30";"20";"40";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Göppingen";"08117";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Ludwigsburg";"08118";"70";"50";"20";"60";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Rems-Murr-Kreis";"08119";"30";"20";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Heilbronn";"08125";"30";"20";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Schwäbisch Hall";"08127";"20";"10";"10";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Main-Tauber-Kreis";"08128";"30";"20";"10";"20";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Ostalbkreis";"08136";"20";"20";"0";"20";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Übrige Kreise (Regierungsbezirk)";"082xx";"10";"10";"0";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Baden-Baden, Stadt";"08211";"20";"10";"10";"10";"0";"0"
"Mainz, kreisfreie Stadt";"07315";"Karlsruhe, Stadt";"08212";"110";"60";"40";"90";"20";"0"
"Mainz, kreisfreie Stadt";"07315";"Karlsruhe";"08215";"50";"30";"20";"30";"20";"0"
"Mainz, kreisfreie Stadt";"07315";"Rastatt";"08216";"10";"10";"0";"10";"10";"0"
"Mainz, kreisfreie Stadt";"07315";"Heidelberg, Stadt";"08221";"140";"90";"50";"120";"20";"0"
"Mainz, kreisfreie Stadt";"07315";"Mannheim, Universitätsstadt";"08222";"280";"170";"110";"240";"50";"10"
"Mainz, kreisfreie Stadt";"07315";"Rhein-Neckar-Kreis";"08226";"170";"110";"60";"140";"20";"0"
"Mainz, kreisfreie Stadt";"07315";"Pforzheim, Stadt";"08231";"10";"10";"0";"10";"0";"0"
