city,cityLabel,district,districtLabel,isCity,isIndependentCity,regiokeyCity,regioKey,maxPopulation,maxLoc
http://www.wikidata.org/entity/Q198991,Zielitz,http://www.wikidata.org/entity/Q6064,Landkreis Börde,false,false,,15083,1819,Point(11.675 52.291666666)
http://www.wikidata.org/entity/Q302933,Ilberstedt,http://www.wikidata.org/entity/Q6081,Salzlandkreis,false,false,,15089,1044,Point(11.666666666 51.799722222)
http://www.wikidata.org/entity/Q339068,Farnstädt,http://www.wikidata.org/entity/Q6098,Saalekreis,false,false,,15088,1504,Point(11.566666666 51.433055555)
http://www.wikidata.org/entity/Q400556,Ahlsdorf,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,1570,Point(11.46655 51.54543)
http://www.wikidata.org/entity/Q482595,An der Poststraße,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,1684,Point(11.55 51.166666666)
http://www.wikidata.org/entity/Q504900,Elbe-Parey,http://www.wikidata.org/entity/Q6068,Landkreis Jerichower Land,false,false,,15086,6467,Point(12.016666666 52.383333333)
http://www.wikidata.org/entity/Q526388,Schkopau,http://www.wikidata.org/entity/Q6098,Saalekreis,false,false,,15088,10870,Point(11.966666666 51.383333333)
http://www.wikidata.org/entity/Q526417,Calvörde,http://www.wikidata.org/entity/Q6064,Landkreis Börde,false,false,,15083,3429,Point(11.296666666 52.395555555)
http://www.wikidata.org/entity/Q537196,Seegebiet Mansfelder Land,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,8908,Point(11.6897 51.4736)
http://www.wikidata.org/entity/Q538873,Teutschenthal,http://www.wikidata.org/entity/Q6098,Saalekreis,false,false,,15088,12850,Point(11.8 51.45)
http://www.wikidata.org/entity/Q542937,Obhausen,http://www.wikidata.org/entity/Q6098,Saalekreis,false,false,,15088,2240,Point(11.666666666 51.399722222)
http://www.wikidata.org/entity/Q548870,Finneland,http://www.wikidata.org/entity/Q6102,Burgenlandkreis,false,false,,15084,1054,Point(11.5 51.2)
http://www.wikidata.org/entity/Q549963,Steigra,http://www.wikidata.org/entity/Q6098,Saalekreis,false,false,,15088,1150,Point(11.666666666 51.299722222)
http://www.wikidata.org/entity/Q550200,Ingersleben,http://www.wikidata.org/entity/Q6064,Landkreis Börde,false,false,,15083,1362,Point(11.116666666 52.216666666)
http://www.wikidata.org/entity/Q550233,Edersleben,http://www.wikidata.org/entity/Q6092,Landkreis Mansfeld-Südharz,false,false,,15087,977,Point(11.29102 51.41758)
http://www.wikidata.org/entity/Q550241,Barleben,http://www.wikidata.org/entity/Q6064,Landkreis Börde,false,false,,15083,9330,Point(11.633333333 52.2)
